,date,close
2069,2010-07-02,503.38
2070,2010-07-01,496.88
2071,2010-06-30,479.25
2072,2010-06-29,456.63
2073,2010-06-28,464.5
2074,2010-06-25,471.13
2075,2010-06-24,477.88
2076,2010-06-23,475.75
2077,2010-06-22,476.13
2078,2010-06-21,477.38
2079,2010-06-18,476.5
2080,2010-06-17,479.13
2081,2010-06-16,460.88
2082,2010-06-15,451.88
2083,2010-06-14,451.38
2084,2010-06-13,446.88
2085,2010-06-11,440.13
2086,2010-06-10,433.63
2087,2010-06-09,427.38
2088,2010-06-08,432.38
2089,2010-06-07,433.13
2090,2010-06-06,435.63
2091,2010-06-04,435.38
2092,2010-06-03,444.13
2093,2010-06-02,444.38
2094,2010-06-01,451.5
2095,2010-05-31,458.38
2096,2010-05-30,457.63
2097,2010-05-28,457.38
2098,2010-05-27,470.0
2099,2010-05-26,461.63
2100,2010-05-25,462.5
2101,2010-05-24,466.13
2102,2010-05-23,472.25
2103,2010-05-21,472.13
2104,2010-05-20,467.13
2105,2010-05-19,470.75
2106,2010-05-18,467.13
2107,2010-05-17,469.75
2108,2010-05-16,471.13
2109,2010-05-14,471.88
2110,2010-05-13,480.63
2111,2010-05-12,490.5
2112,2010-05-11,493.63
2113,2010-05-10,493.88
2114,2010-05-09,508.13
2115,2010-05-07,508.38
2116,2010-05-06,503.63
2117,2010-05-05,512.38
2118,2010-05-04,512.38
2119,2010-05-03,500.38
2120,2010-04-30,505.13
2121,2010-04-29,495.25
2122,2010-04-28,489.88
2123,2010-04-27,489.75
2124,2010-04-26,488.38
2125,2010-04-25,505.25
2126,2010-04-23,507.0
2127,2010-04-22,508.5
2128,2010-04-21,499.63
2129,2010-04-20,498.88
2130,2010-04-19,481.38
2131,2010-04-18,499.88
2132,2010-04-16,489.5
2133,2010-04-15,480.38
2134,2010-04-14,473.88
2135,2010-04-13,476.13
2136,2010-04-12,467.13
2137,2010-04-09,466.13
2138,2010-04-08,469.13
2139,2010-04-07,475.5
2140,2010-04-06,463.38
2141,2010-04-05,453.5
2142,2010-04-01,456.13
2143,2010-03-31,450.38
2144,2010-03-30,473.38
2145,2010-03-29,464.38
2146,2010-03-26,464.88
2147,2010-03-25,466.13
2148,2010-03-24,476.0
2149,2010-03-23,475.88
2150,2010-03-22,487.13
2151,2010-03-19,484.75
2152,2010-03-18,489.38
2153,2010-03-17,495.88
2154,2010-03-16,487.38
2155,2010-03-15,478.63
2156,2010-03-12,485.13
2157,2010-03-11,478.38
2158,2010-03-10,481.13
2159,2010-03-09,489.38
2160,2010-03-08,494.63
2161,2010-03-05,493.13
2162,2010-03-04,502.88
2163,2010-03-03,515.63
2164,2010-03-02,504.0
2165,2010-03-01,504.75
2166,2010-02-26,519.13
2167,2010-02-25,503.88
2168,2010-02-24,514.13
2169,2010-02-23,506.13
2170,2010-02-22,513.13
2171,2010-02-19,488.88
2172,2010-02-18,483.88
2173,2010-02-17,494.88
2174,2010-02-16,504.88
2175,2010-02-12,485.63
2176,2010-02-11,491.5
2177,2010-02-10,496.88
2178,2010-02-09,482.25
2179,2010-02-08,484.38
2180,2010-02-05,474.13
2181,2010-02-04,475.63
2182,2010-02-03,470.13
2183,2010-02-02,487.0
2184,2010-02-01,474.38
2185,2010-01-31,473.13
2186,2010-01-29,473.13
2187,2010-01-28,487.0
2188,2010-01-27,484.75
2189,2010-01-26,493.0
2190,2010-01-25,497.88
2191,2010-01-22,498.13
2192,2010-01-21,500.38
2193,2010-01-20,488.88
2194,2010-01-19,499.25
2195,2010-01-18,509.88
2196,2010-01-15,509.88
2197,2010-01-14,527.13
2198,2010-01-13,535.13
2199,2010-01-12,537.88
2200,2010-01-11,574.25
2201,2010-01-08,568.13
2202,2010-01-07,556.63
2203,2010-01-06,567.13
2204,2010-01-05,552.63
2205,2010-01-04,557.63
2206,2010-01-01,540.75
2207,2009-12-31,541.13
2208,2009-12-30,543.75
2209,2009-12-29,540.5
2210,2009-12-28,550.38
2211,2009-12-25,525.75
2212,2009-12-24,525.75
2213,2009-12-23,529.63
2214,2009-12-22,522.38
2215,2009-12-21,519.38
2216,2009-12-20,527.13
2217,2009-12-18,527.13
2218,2009-12-17,522.63
2219,2009-12-16,539.5
2220,2009-12-15,536.13
2221,2009-12-14,543.63
2222,2009-12-13,538.0
2223,2009-12-11,538.0
2224,2009-12-10,538.13
2225,2009-12-09,534.63
2226,2009-12-08,539.63
2227,2009-12-07,547.63
2228,2009-12-06,557.63
2229,2009-12-04,557.38
2230,2009-12-03,571.0
2231,2009-12-02,576.63
2232,2009-12-01,583.75
2233,2009-11-30,586.5
2234,2009-11-29,569.13
2235,2009-11-27,569.25
2236,2009-11-25,569.25
2237,2009-11-24,553.38
2238,2009-11-23,578.38
2239,2009-11-22,579.5
2240,2009-11-20,558.13
2241,2009-11-19,562.75
2242,2009-11-18,565.13
2243,2009-11-17,574.5
2244,2009-11-16,562.38
2245,2009-11-15,539.5
2246,2009-11-13,539.63
2247,2009-11-12,531.13
2248,2009-11-11,530.38
2249,2009-11-10,521.63
2250,2009-11-09,519.75
2251,2009-11-08,497.88
2252,2009-11-06,497.88
2253,2009-11-05,512.25
2254,2009-11-04,521.75
2255,2009-11-02,514.63
2256,2009-11-01,493.63
2257,2009-10-30,493.63
2258,2009-10-29,504.38
2259,2009-10-28,493.88
2260,2009-10-27,502.88
2261,2009-10-26,527.13
2262,2009-10-25,547.38
2263,2009-10-23,547.0
2264,2009-10-22,552.38
2265,2009-10-21,542.38
2266,2009-10-20,518.88
2267,2009-10-19,517.5
2268,2009-10-18,497.5
2269,2009-10-16,497.75
2270,2009-10-15,505.38
2271,2009-10-14,513.5
